,0,1
0,"[16, 16, 16, 16, 16, 16]",35.700223068734054
1,"[16, 15, 16, 16, 16, 16]",35.676076766123636
2,"[16, 14, 16, 16, 16, 16]",35.6658423842446
3,"[16, 13, 16, 16, 16, 16]",35.62557614043964
4,"[16, 12, 16, 16, 16, 16]",35.53536332892705
5,"[16, 11, 16, 16, 16, 16]",35.32084718975116
6,"[16, 10, 16, 16, 16, 16]",34.777838019270995
7,"[16, 11, 16, 16, 16, 16]",35.32084718975116
8,"[16, 11, 16, 15, 16, 16]",35.3055996971635
9,"[16, 11, 16, 14, 16, 16]",35.3055996971635
10,"[16, 11, 16, 13, 16, 16]",35.287923011582095
11,"[16, 11, 16, 12, 16, 16]",35.26202609166784
12,"[16, 11, 16, 11, 16, 16]",35.2094419859991
13,"[16, 11, 16, 10, 16, 16]",34.88272953305785
